index,tconst,originalTitle,genres,averageRating,numVotes,URL,poster,youtube,keywords,nas
451,tt0050212,The Bridge on the River Kwai,"Adventure,Drama,War",8.1,193184,https://www.imdb.com/title/tt0050212/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMGVhNjhjODktODgxYS00MDdhLTlkZjktYTkyNzQxMTU0ZDYxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",urlnotfound,bridge jungle uniform brutality construction hardship sweat demolition discipline coercion pow sabotage railroad army combat sword river kite bat violence blockbuster raft escape soldier stabbing funeral battlefield cemetery man battle beach train torture vulture whistling impersonation leech military drag canoe shame injury pride paratrooper camouflage colonel gun mortar abroad training commando swimming,CA en 8.0
452,tt1179933,10 Cloverfield Lane,"Drama,Horror,Mystery",7.2,274618,https://www.imdb.com/title/tt1179933/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMjEzMjczOTIxMV5BMl5BanBnXkFtZTgwOTUwMjI3NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/saHzng8fxLs,bunker alien farmhouse crutch panic acid magazine containment suspense shed explosion murder regret earring photograph truck fire pistol jukebox paranoia manipulation deception barefoot spaceship sequel claustrophobia table heroine warrioress goose fish eccentricity match moonshine scream stitch unconsciousness argument shirt sketchbook cut whisky shouting bottle skepticism beard tension memory car escape matchbook intravenous gun book neighbor dinner beer gunshot gunfire matchstick blood darkness alarm chase secret wallet flashlight vinyl conspiracy reading schizophrenic schizophrenia water captive map death cynicism dread bird radio padlock driving interrogation lie metaphor anger monopoly gas tentacle ladder contamination courage subterranean kitchen scar ambiguity drawing bed handcuff toilet shower betrayal ambush creature lightning farm cornfield pig arson scissors disfigurement apartment vodka key torch barn knife revolver hostage survivalist survival fear danger distrust suspicion doomsday apocalypse smoke blackout charade confrontation brawl stalking monster bridge spear corpse revelation threat montage,CA en 7.0
453,tt0215750,Enemy at the Gates,"Drama,History,War",7.6,232448,https://www.imdb.com/title/tt0215750/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BYWFlY2E3ODQtZWNiNi00ZGU4LTkzNWEtZTQ2ZTViMWRhYjIzL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/T8BJyYF3inc,sniper battle rifle ruin firearm manipulation camouflage dilemma showdown tank attack shooting gun photograph explosion heroism death suicide boat hero sharpshooter military soldier man weapon fame boy major ammunition epic fountain comrade shepherd typewriter telescope wound translator map train horse wolf resistance prayer fire medal neighbor mail dock leaflet trap hanging courage trench deserter airplane stuttering ice snow marksman duel photographer swastika friend friendship murder kiss montage blood vodka shrapnel hospital corpse torture violence assault newspaper massacre propaganda execution mud letter betrayal destiny jealousy russia vomiting eyeglass tea statue singing dancing shower mannequin politics flatulence socialism communist warehouse chandelier factory,CA en 8.0
454,tt0887883,Burn After Reading,"Comedy,Crime,Drama",7,296608,https://www.imdb.com/title/tt0887883/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BYzYwMjZhOGEtMGZlZS00Mjg1LTlkMDktYzJiZDU4MzAxZDRiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/SVCHSiRWjJM,stupidity gym farce violence satire extortion mormon c memoir embassy divorce disc woman tragicomedy u dictation cheese womanizer singing sailboat party nihilism treason surveillance suit pistol park paranoia murder knife insecurity infidelity helicopter hatchet guilt escape drunkenness dildo death corpse confusion coma burglary blowtorch blackmail betrayal alcoholic adultery,JP en 7.0
455,tt1409024,Men in Black 3,"Action,Adventure,Comedy",6.8,323366,https://www.imdb.com/title/tt1409024/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTU2NTYxODcwMF5BMl5BanBnXkFtZTcwNDk1NDY0Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/bCLTAaa3qMM,alien buddy b prison criminal murder revenge death shield pie convertible eulogy torture interrogation showdown brawl fight beach undercover soldier revolver motorcycle arrest inventor gadget spaceship funeral impalement violence creature armory prisoner spy amputee deception diner satellite asteroid explosion spike bowling stadium watch moon cake monster chicken astronaut rocket corporal lie baseball clock elevator extraterrestrial guitar technology sunglass blonde truth nostalgia waitress handcuff fairground restaurant catwalk party blockbuster tip colonel sequel,IN en 7.0
456,tt0104257,A Few Good Men,"Drama,Thriller",7.7,222638,https://www.imdb.com/title/tt0104257/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMmRlZDQ1MmUtMzE2Yi00YTkxLTk1MGMtYmIyYWQwODcxYzRlXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/C_P-BpnsRTk,lawyer suicide judge honor duty justice attorney death drunkenness rain c military trial novice marine navy nervousness wall fainting jeep locker closet fatigue colonel transfer jury witness u confession murder,CA en 8.0
457,tt0221027,Blow,"Biography,Crime,Drama",7.6,231017,https://www.imdb.com/title/tt0221027/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BYjg5ZDkzZWEtZDQ2ZC00Y2ViLThhMzYtMmIxZDYzYTY2Y2Y2XkEyXkFqcGdeQXVyODAwMTU1MTE@._V1_UY268_CR3,0,182,268_AL_.jpg",https://www.youtube.com/embed/s93NCuXt7x4,nosebleed cocaine marijuana wedding theft sadomasochism cake airport wealth jail friend prison breast waiter van vacation university thief telephone suitcase student snow smuggling shooting ring raid promise pregnancy poverty pilot photograph party parole outlaw musician montage money marriage mansion love judge illness hypocrite humiliation homosexual gun graveyard gay gang friendship fiancee farmer escape dream dancing dancer court courtroom courthouse childbirth cemetery cancer bus burial bong birthday beer bar bank bankruptcy bail arrest actor pistol murder loneliness death blood beating fugitive airplane materialism beach betrayal adultery divorce criminal college,CA en 8.0
458,tt3040964,The Jungle Book,"Adventure,Drama,Family",7.4,249474,https://www.imdb.com/title/tt3040964/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTc3NTUzNTI4MV5BMl5BanBnXkFtZTgwNjU0NjU5NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/U40wvxXqLpQ,jungle wolf fire tiger remake friendship wildfire orangutan bear panther orphan python courage bowing stampede river singing cave buffalo squirrel boy journey howling torch deer bell tree vine monkey elephant hypnosis wildlife bee abduction betrayal king blockbuster manipulation rhinoceros bonfire porcupine village honey vulture revenge avalanche temple animal unconsciousness rampage loincloth,IN hi 7.0
459,tt0790724,Jack Reacher,"Action,Thriller",7,294533,https://www.imdb.com/title/tt0790724/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTM1NjUxMDI3OV5BMl5BanBnXkFtZTcwNjg1ODM3OA@@._V1_UY268_CR2,0,182,268_AL_.jpg",https://www.youtube.com/embed/U75l1vIYmz4,sniper coma quarry assassin brawl fingerprint interrogation nanny gift target prison veteran bouquet money handgun attorney lawyer bathroom henchman gun bench park bus van villain night office firearm car coin investigation alley bullet helicopter rifle bathtub automobile photograph killer vehicle weapon army prisoner hospital arrest conspiracy drifter murder scar prostitute surveillance showdown suspense deception vigilantism death thug gangster escape tunnel obituary soldier rescue memorial hostage crowbar elevator knife pawnshop diner vigilante corpse bridge betrayal motel threat ambush disfigurement bar pistol beating infidelity suffocation blood violence rain antihero,JP en 7.0
460,tt0496806,Ocean's Thirteen,"Action,Crime,Thriller",6.9,306808,https://www.imdb.com/title/tt0496806/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTMyNTc1NzY5MV5BMl5BanBnXkFtZTcwNDM4NTQzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/sbzwtsMiVQY,revenge casino airport cleavage extortion factory safe solitaire dice firework charity crap helicopter diamond caper seduction earthquake roulette robbery mastermind illness gambling blackjack sequel,CA en 7.0
461,tt4975722,Moonlight,Drama,7.4,248641,https://www.imdb.com/title/tt4975722/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BNzQxNTIyODAxMV5BMl5BanBnXkFtZTgwNzQyMDA3OTE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/GX8Hg6kWQYI,bullying forgiveness degeneracy bathtub apology joint revenge diner cook arrest beach reunion homosexuality prostitute pot weed homosexual masturbation,CA en 7.0
462,tt5095030,Ant-Man and the Wasp,"Action,Adventure,Comedy",7.1,278597,https://www.imdb.com/title/tt5095030/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BYjcyYTk0N2YtMzc4ZC00Y2E0LWFkNDgtNjE1MzZmMGE1YjY1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/UUkn-enk2RU,superhero flying school building montage sequel kiss violence beach betrayal giant dream child fight malfunction ant framed mistake chase laboratory van fugitive technology scientist inventor blockbuster surrealism motorcycle pistol brawl explosion showdown prologue villainess warrior orphan desperation fear panic paranoia danger hostage rescue escape deception transformation professor forest wood kitchen knife criminal henchman trophy interrogation restaurant chandelier healing costume beard sunglass disguise police pier ferry handcuff arrest karaoke attic friendship bathtub money bird tunnel truck engineer injection thief ambush mission caper cameo betrayer bang aquarium bathroom cardboard brunette lever suit thin slim uniform staircase monitor stubble eyeglass necking gate mansion crook thug oriental siren rifle badge plan lie liar teacher corridor arrow warning class classroom college surrounded tattoo passenger interracial reflection closet crash rubble computer anger reunion hug embrace vehicle,CA en 7.0
463,tt3606756,Incredibles 2,"Action,Adventure,Animation",7.6,227000,https://www.imdb.com/title/tt3606756/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTEzNzY0OTg0NTdeQTJeQWpwZ15BbWU4MDU3OTg3MjUz._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.comhttps://www.googleadservices.com/pagead/aclk?sa=L&ai=CGXa23sKJXvbdMYLI-QLf-oSIAfnak7xchq2Q1s8JwI23ARABIABgyQaCARdjYS1wdWItNjIxOTgxMTc0NzA0OTM3MagDBKoEgAJP0Fnjo3RRsOArIDOyS5D-BizFEoG2jlMoQRZE6bFcDaj_VwW4tZ4oIYCYHWFPzL7sLoMddW_npcDEA3IjIX146BIlzi0-Ke_RMtuekySj5ChNSO_ybq_QSRsG3wRLHOFV_vOQHzjfBYXE53z77Qr4UW9x2nHjXHWaCAPPemDf4JOSgodWU3jP7j-b49x1Uo6L4IsqSQqG0w4Ur_xBdGI8f2c_-8--wf8Rd2k4UzBgpMxo28kfXpjMevST_mDgALnHu3wtHCTOeeCSm8asxmnfjx5wQqUiOxFbFInMbEkFzhRdnbuTyX5Q5BmlquCByZ_ZC1O5Hul4iWziB2vhfZjukgUMCBIwiP7u4rS_yIYhkgUHCBN4nMjjfaAGVYAHr-nEfZAHBKgHqNIbqAe2B6gH4M8bqAfp1BuoB7bXG6gHjM0bqAfw2RuoB_LZG6gH1c4bqAeBxhuoB5jOG6gHq8UbqAfezhuoB7_VG6gHwtobkggLSVEwaC0weGJ2d2fSCAgIgMGAoAIQAbEJxzaMiTyz1gHICReYCwG6CxYIAxADGAYgBigBMAVAAUgAWAtgAGgAuBP___________8BsBQDwBUB2BUB&num=1&cid=CAASFeRodlwVzkICHMg9pQeZylZFS6dFfQ&sig=AOD64_1bi7ZD2ePPmSwRQeVp5nt2VNEAhA&adurl=https://www.youtube.com/watch%3Fv%3DIQ0h-0xbvwg&ctype=21&video_id=IQ0h-0xbvwg&client=ca-pub-6219811747049371,superhero motorcycle raccoon baby hypnosis hypnotism costume ship revenge eyeglass invisibility teeth blockbuster ice sequel sabotage rescue ambassador inventor motel limousine airplane train parachute boat tracker fire monster demon heroine hero villain dog portal telekinesis pistol revolver handgun designer showdown hostage escape evacuation city deception betrayal laser warrior transformation mutation explosion fight brawl chase interview interrogation montage arrest handcuff revelation police battle fan heroism bravery courage skyscraper elevator mission investigation suspicion bomb explosive dynamite stadium axe jackhammer mayor bank monorail surveillance ambush money condominium hotel apartment summit villainess fear giant waiter restaurant judge mastermind photograph levitation danger surrealism airfield drunkenness helicopter cynicism robber hope electrocution destruction profanity cityscape umbrella waffle slingshot yacht jealousy disguise scissors violence kitchen,CA en 8.0
464,tt0360486,Constantine,"Action,Fantasy,Horror",7,290480,https://www.imdb.com/title/tt0360486/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BODRiNmFhY2EtMGY2OC00YjI2LWIyYjQtYzFiM2ZhNjdhYzE4XkEyXkFqcGdeQXVyNDY5MTUyNjU@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/8hdLFV8Qqvk,hell demon suicide satan catholic angel catholicism sacrifice deception salvation devil twin detective death investigation exorcism heaven club mysticism asylum desk weapon lighter gold cross ambulance clairvoyant pentagram morgue hallucination hospital flask bar storytelling flashlight ash fly chase androgyny smoking electrocution confession cat bathtub redemption priest shotgun psychic nightmare mirror invulnerability corpse possession cancer crab religion policewoman darkness surrealism suspense showdown warrior hybrid survivor automobile book pistol exorcist firearm feline apartment gun handgun water taxi vehicle man woman car murder superhero bus corkscrew booze diner crucifix drunkenness seizure knife,CA en 7.0
465,tt2397535,Predestination,"Action,Drama,Mystery",7.5,236158,https://www.imdb.com/title/tt2397535/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTAzODc3NjU1NzNeQTJeQWpwZ15BbWU4MDk5NTQ4NTMx._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/dWql3hEl9BY,terrorism baby mission existentialism bartender terrorist bomber orphan treadmill disfigurement college suitcase typewriter nurse doctor pregnancy hospital bar explosion bomb storytelling deception surrealism revolver brawl androgyny spider globe nursery devastation medal drunkenness rain urination hat beating jukebox blood death murder pistol scar revenge training grenade,CA en 8.0
466,tt3741834,Lion,"Biography,Drama",8,194582,https://www.imdb.com/title/tt3741834/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMjA3NjkzNjg2MF5BMl5BanBnXkFtZTgwMDkyMzgzMDI@._V1_UY268_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/Z8hI5uqpy_w,adoption train watermelon motivational woman butterfly past,CA en 8.0
467,tt1305806,El secreto de sus ojos,"Drama,Mystery,Romance",8.2,180598,https://www.imdb.com/title/tt1305806/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMGI4ZDU0MWUtMmMwNS00ODBhLTllODEtZWE2NjMwNTM3MmVjXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_UY268_CR3,0,182,268_AL_.jpg",urlnotfound,clandestine undercover photograph alcohol letter homicide interrogation office private secret hidden enigma covert intimate riddle conundrum book stealth gut puzzle unknown remote blood atrocity assault attack abuse revenge violence mysticism heterosexual heterosexuality intercourse girl eyeglass lunch corpse fight pushing beard goatee clerk bedroom leg file folder alleyway teacher mustache photographer interview memory judge wicket jail anger complaint evidence bead rape cruiser crucifix pooch canine intruder drawer football audience washroom baton cleavage television dress dressmaker snitch rat justice taxi embrace farewell passenger manuscript policeman eye darkness penis mockery vagina police nudity obsession urination montage sleeping investigator writer grave past chase court courtroom beating lawyer search bookshelf hugging death drunkenness drink drinking widower stadium cruelty recording injury whisky cage writing crowd fear escape bacon pig surprise confession friend humiliation retirement bank capture tension passion flirting frustration inspector murder investigation injustice retribution surveillance revelation imprisonment occult love,XWW en 8.0
468,tt0093409,Lethal Weapon,"Action,Crime,Thriller",7.6,226811,https://www.imdb.com/title/tt0093409/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BZTllNWNlZjctMWQwMS00ZDc3LTg5ZjMtNzhmNzhjMmVhYTFlXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UY268_CR0,0,182,268_AL_.jpg",https://www.youtube.com/channel/UCmHYJmWdPk-B5ZTHNUsFRMg,police breast defenestration mullet cemetery dog canine funeral shoulder holster squad car villain rotorcraft vehicle suicidal drug death prostitute heroin fight retirement detective handcuff shotgun pistol rescue duel ambush revolver hero brawl boxing blood henchman assassin jujitsu depression birthday blonde anger showdown smuggling buddy limousine blockbuster cocaine helicopter cat widower sniper suicide boat desert torture chase undercover prostitution violence sharpshooter,CA en 8.0
469,tt0064115,Butch Cassidy and the Sundance Kid,"Biography,Crime,Drama",8,194398,https://www.imdb.com/title/tt0064115/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTkyMTM2NDk5Nl5BMl5BanBnXkFtZTgwNzY1NzEyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/Zi12QFYtDK0,outlaw bolivia track tracker gang train posse escape robbery friendship camera rifle bandit violence sepia desert loyalty gunman showdown cowboy army buggy ambush barn peasant llama drunkenness soldier mule guard mine restaurant murder horse sheriff betrayal thief pursuit safe prostitute knife pistol gambling explosion dynamite criminal bicycle blockbuster brothel fugitive chase remake mormon tragedy snake date brunette blood,CA en 8.0
470,tt0315733,21 Grams,"Crime,Drama,Thriller",7.7,217480,https://www.imdb.com/title/tt0315733/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMjA4MjI2OTM5N15BMl5BanBnXkFtZTcwNDA1NjUzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/BnTS8vsEiic,panty voyeur fondling cleavage breast infidelity unfaithfulness accident mathematician faith love guilt vomiting monitor clinic sheriff scar anger hamster guard prisoner bedridden therapy bird umbrella hysteria revolver widow drawing singing gunshot store nightgown bicycle time microphone reverend fanatic physician lighter examination tear buttock beating stoned hanging evidence photograph corpse handgun mortality loss ambulance siren pistol icon symbolism schizophrenic suspense snow washing mathematics golf bathroom toilet raffle restaurant food medicine basketball asphyxiation pill teacher bowling hummingbird drug cry blood policeman police poem boy party patient computer birthday lawyer architect pity mercy loneliness bar masturbation bleeding heart knife betrayal kiss underwear shooting murder death dying redemption vengeance prayer pain nurse doctor swimming religion cross allergy hope coma surgery illness drunkenness drink nipple swimmer mourning jail gun alcoholism drinking wake tattoo rain professor pregnancy minister melodrama marriage infertility hospital grief diner desert cocaine adultery abortion tragedy suicide revenge prison motel despair church,IN en 8.0
